tag,step,wall_time,value
action/steer_std,223,1786568210.882888,0.6077774167060852
action/steer_std,322,1786568221.712501,0.6117505431175232
action/steer_std,418,1786568232.672404,0.5806570649147034
action/steer_std,499,1786568245.131285,0.5419238209724426
action/steer_std,732,1786568269.000188,0.6027736067771912
action/steer_std,766,1786568272.664204,0.5669492483139038
action/steer_std,818,1786568280.491933,0.6060003638267517
action/steer_std,934,1786568292.938725,0.5871728658676147
action/steer_std,981,1786568299.523806,0.5740917921066284
action/steer_std,1064,1786568307.438621,0.5415230989456177
action/steer_std,1114,1786568313.759739,0.5618690848350525
action/steer_std,1152,1786568323.223760,0.5717315077781677
action/steer_std,1251,1786568341.956523,0.5437753796577454
action/steer_std,1466,1786568367.413794,0.5543068051338196
action/steer_std,1575,1786568388.210942,0.5913057327270508
action/steer_std,1654,1786568403.774082,0.5423949956893921
action/steer_std,1765,1786568427.703551,0.5769394040107727
action/steer_std,1807,1786568432.913647,0.5932219624519348
action/steer_std,1939,1786568454.672088,0.5876853466033936
action/steer_std,1964,1786568457.988454,0.5652610063552856
action/steer_std,2038,1786568468.681205,0.6027634143829346
action/steer_std,2091,1786568475.073093,0.557924747467041
action/steer_std,2152,1786568485.553467,0.5964269638061523
action/steer_std,2210,1786568495.188016,0.6129705905914307
action/steer_std,2251,1786568501.231166,0.5927298665046692
action/steer_std,3157,1786568620.311963,0.551850438117981
action/steer_std,3836,1786568696.447067,0.5277053117752075
action/steer_std,4004,1786568715.902378,0.5129446387290955
action/steer_std,5204,1786568867.491015,0.5046840310096741
action/steer_std,6404,1786569026.678040,0.49397143721580505
action/steer_std,7604,1786569177.873692,0.4545687437057495
action/steer_std,7726,1786569188.660405,0.46923375129699707
action/steer_std,8926,1786569317.266051,0.4097985625267029
action/steer_std,9280,1786569371.309015,0.5049506425857544
action/steer_std,9469,1786569394.693317,0.4817759096622467
action/steer_std,9553,1786569405.805423,0.4749889075756073
action/steer_std,10366,1786569497.348476,0.3398977518081665
action/steer_std,10484,1786569510.055364,0.3718458414077759
action/steer_std,10906,1786569564.480291,0.36629122495651245
action/steer_std,11348,1786569621.423501,0.3108174800872803
action/steer_std,11686,1786569664.834607,0.3112283945083618
action/steer_std,12346,1786569756.926075,0.2917775809764862
action/steer_std,13002,1786569859.302563,0.29194486141204834
action/steer_std,13762,1786569996.980645,0.3191165626049042
action/steer_std,14054,1786570031.657713,0.3580484688282013
action/steer_std,14437,1786570080.360086,0.3624802529811859
action/steer_std,14901,1786570138.467777,0.3878360092639923
action/steer_std,15338,1786570201.325835,0.3261938691139221
action/steer_std,15883,1786570267.652819,0.26558718085289
action/steer_std,16552,1786570343.352789,0.3245867192745209
action/steer_std,16699,1786570365.984826,0.2797369658946991
